latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-35.87046,149.64706,348.4,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,308.9,16.9,D
-35.84548,149.76164,367,0.47,0.39,2020-01-25,0406,N,high,1.0NRT,302,12.1,D
-35.84645,149.75641,331.2,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,295.7,3.5,D
-35.85027,149.73581,350.3,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,304.9,10.8,D
-35.85123,149.73065,333.4,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,300.1,10.8,D
-35.86686,149.64612,347.1,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,309.6,12.9,D
-35.84094,149.76559,336.4,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,299,12.1,D
-35.84187,149.76062,334.1,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,299.3,12.1,D
-35.84666,149.7348,335.4,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,300.3,10.8,D
-35.84763,149.72961,330.4,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,299,10.8,D
-35.86231,149.65028,349,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,308,12.9,D
-35.83549,149.77444,332.8,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,301.3,3.7,D
-35.83643,149.76942,330.2,0.47,0.39,2020-01-25,0406,N,low,1.0NRT,300.9,3.7,D
-35.83732,149.76465,332.6,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,299.4,2.8,D
-35.85871,149.64929,344.2,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,307.7,11.7,D
-35.82153,149.82877,333.7,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,300.1,2.8,D
-35.82724,149.79825,333.2,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,301.1,2.5,D
-35.85418,149.65337,353.3,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,311.4,26.4,D
-35.85511,149.64833,348.8,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,307.6,11.7,D
-35.81782,149.82826,367,0.47,0.4,2020-01-25,0406,N,high,1.0NRT,305.8,16.8,D
-35.82629,149.78297,330.3,0.47,0.39,2020-01-25,0406,N,low,1.0NRT,300.6,1.7,D
-35.85058,149.65234,342.8,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,311.4,24.8,D
-35.82262,149.78224,332.7,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,301.1,1.7,D
-35.84608,149.65627,343.1,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,307.2,24.8,D
-35.81231,149.81702,345.5,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,303.1,8.1,D
-35.80973,149.81036,337.8,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,298.7,4,D
-35.81083,149.80455,338.1,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,300.4,4,D
-35.81176,149.79955,348.7,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,303,4.4,D
-35.81266,149.79474,337.3,0.47,0.39,2020-01-25,0406,N,nominal,1.0NRT,301.2,4.4,D
-35.80719,149.80362,336.3,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,301.4,4.2,D
-35.77283,149.90485,331.6,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,298.4,5.7,D
-35.77909,149.87181,336,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,299,6,D
-35.77818,149.85634,357.7,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,303.5,19.2,D
-35.76451,149.90836,338.9,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,298.9,3.7,D
-35.77549,149.85037,349.1,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,302.1,8.8,D
-35.77643,149.84538,333.1,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,299,5,D
-35.76392,149.89128,337.1,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,300.5,4.2,D
-35.77186,149.8493,339.3,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,303.4,8.8,D
-35.76026,149.89037,339.5,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,299.7,4,D
-35.76829,149.84802,334,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,300.6,4.6,D
-35.76923,149.84302,348,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,302.2,11.4,D
-35.76474,149.84659,331.3,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,298.5,4.6,D
-35.76564,149.84184,354.1,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,302.1,11.4,D
-35.76657,149.83694,334.9,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,299.9,11.4,D
-35.76293,149.83598,348.6,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,302.9,9.5,D
-35.76384,149.83116,355.2,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,303.3,4.7,D
-35.7602,149.8302,332.7,0.47,0.4,2020-01-25,0406,N,low,1.0NRT,303.5,4.7,D
-35.76115,149.82516,337.3,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,305.8,4.7,D
-35.73015,149.81384,336.9,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,304.6,1.6,D
-35.92424,148.74455,348.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,316,6.9,D
-35.72653,149.81277,337.8,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,305.7,4.5,D
-35.72196,149.81682,339.2,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,305.2,6.1,D
-35.72291,149.81175,341.9,0.47,0.4,2020-01-25,0406,N,nominal,1.0NRT,306.2,4.5,D
-35.89006,148.85475,343.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,312.6,10.8,D
-35.89085,148.85027,346.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,318.7,26.3,D
-35.88737,148.84927,349.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,316.6,49.5,D
-35.8804,148.84732,344.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,318.8,23.5,D
-35.87607,148.85106,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,315.5,17.3,D
-35.8769,148.84644,348.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,312,23.5,D
-35.87094,148.85928,344.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.9,14.2,D
-35.86745,148.85831,346.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.8,14.2,D
-35.86824,148.8539,343.1,0.43,0.38,2020-01-25,0406,N,low,1.0NRT,314.1,24.6,D
-35.86238,148.86617,339.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,314.2,27.6,D
-35.85971,148.86064,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,356,103.8,D
-35.8613,148.85181,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,333.7,106.6,D
-35.85888,148.86526,335.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.4,27.6,D
-35.8605,148.85623,354.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,327.4,103.8,D
-35.85704,148.85513,340.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.8,14.2,D
-35.85783,148.85068,337.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,305.7,9.4,D
-35.28834,149.97147,337.4,0.48,0.4,2020-01-25,0406,N,nominal,1.0NRT,307.1,2.7,D
-35.28468,149.97037,356.5,0.48,0.4,2020-01-25,0406,N,nominal,1.0NRT,310.1,10.9,D
-35.2857,149.96509,334.2,0.48,0.4,2020-01-25,0406,N,low,1.0NRT,306,10.9,D
-35.28102,149.96927,352.8,0.48,0.4,2020-01-25,0406,N,nominal,1.0NRT,307.6,10.9,D
-34.90729,150.10329,332.7,0.5,0.41,2020-01-25,0406,N,nominal,1.0NRT,298.7,2.2,D
-34.76473,150.3172,337.7,0.51,0.41,2020-01-25,0406,N,nominal,1.0NRT,295.9,3.9,D
-34.66644,150.29202,332.8,0.51,0.41,2020-01-25,0406,N,nominal,1.0NRT,298.5,4.4,D
-34.46318,150.8837,338.8,0.55,0.42,2020-01-25,0406,N,nominal,1.0NRT,299.4,5.1,D
-34.4593,150.88258,340.1,0.55,0.42,2020-01-25,0406,N,nominal,1.0NRT,297.7,5.1,D
-34.45541,150.88147,330.3,0.55,0.42,2020-01-25,0406,N,nominal,1.0NRT,299.3,8.3,D
-30.98533,151.92339,342.2,0.48,0.48,2020-01-25,0406,N,nominal,1.0NRT,294.3,8,D
-33.00485,137.58005,341.3,0.46,0.47,2020-01-25,0406,N,nominal,1.0NRT,308.5,4.4,D
-31.32811,146.32486,351.2,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,323.3,10.2,D
-31.32953,146.31635,351.2,0.4,0.37,2020-01-25,0406,N,low,1.0NRT,323.4,13.7,D
-31.32471,146.32408,367,0.4,0.37,2020-01-25,0406,N,high,1.0NRT,326.7,10.2,D
-31.32542,146.31982,353,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,324,10.2,D
-31.32613,146.31557,357,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,327.1,13.7,D
-31.32202,146.31906,367,0.4,0.37,2020-01-25,0406,N,high,1.0NRT,323.7,6.9,D
-31.32131,146.32332,351.6,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,323.1,6.9,D
-30.20998,151.43301,338.6,0.47,0.48,2020-01-25,0406,N,nominal,1.0NRT,300.2,8.4,D
-30.85819,146.11716,352,0.4,0.37,2020-01-25,0406,N,low,1.0NRT,322.5,6.2,D
-30.85408,146.12062,352.7,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,321.7,9.8,D
-30.84997,146.1241,353.2,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,321.6,5.7,D
-29.96159,146.21989,341.6,0.41,0.37,2020-01-25,0406,N,low,1.0NRT,311.9,4.5,D
-29.96232,146.21562,350.2,0.41,0.37,2020-01-25,0406,N,nominal,1.0NRT,316.9,16.3,D
-26.55574,152.77795,346.5,0.33,0.55,2020-01-25,0406,N,nominal,1.0NRT,292.7,5.3,D
-26.10497,151.02097,350.6,0.53,0.5,2020-01-25,0406,N,nominal,1.0NRT,280.9,14,D
-25.97584,151.04303,343.9,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,292,7.6,D
-25.97119,151.04189,334.8,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,291.6,7.6,D
-25.97237,151.03645,332.5,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,288.6,4,D
-25.97482,151.04056,367,0.54,0.51,2020-01-25,0406,N,high,1.0NRT,292.1,9.3,D
-25.97017,151.03943,338.4,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,290.2,9.3,D
-25.95865,151.04774,336.9,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,286.6,7.1,D
-25.95976,151.04247,341.6,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,279.9,7.1,D
-25.9619,151.00902,338,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,286.7,7.5,D
-25.95842,151.00241,335.5,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,287.2,9.2,D
-25.94352,151.04988,330.1,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,290.1,6.5,D
-25.95376,151.00134,347.4,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,289.4,22.8,D
-25.94341,151.02724,341.9,0.54,0.51,2020-01-25,0406,N,nominal,1.0NRT,289.4,9.2,D
-26.30809,149.13284,346.1,0.41,0.45,2020-01-25,0406,N,nominal,1.0NRT,294.6,11.9,D
-26.30315,149.13599,344.7,0.41,0.45,2020-01-25,0406,N,nominal,1.0NRT,291.9,11.9,D
-26.30397,149.13184,344.5,0.41,0.45,2020-01-25,0406,N,nominal,1.0NRT,292.9,11.9,D
-25.97473,148.71999,347.7,0.4,0.44,2020-01-25,0406,N,nominal,1.0NRT,299.5,6.4,D
-25.97067,148.71907,336.7,0.4,0.44,2020-01-25,0406,N,nominal,1.0NRT,300.3,4.6,D
-20.85412,144.18835,342.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.4,4.4,D
-20.8548,144.18423,339.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297,4.1,D
-19.88812,143.50943,340,0.41,0.37,2020-01-25,0406,N,nominal,1.0NRT,287.4,5.3,D
-19.88927,143.5097,340.6,0.41,0.37,2020-01-25,0406,N,nominal,1.0NRT,288,6.1,D
-13.9384,123.30191,367,0.33,0.55,2020-01-25,0554,N,high,1.0NRT,293.5,12.4,D
-13.93899,123.29887,349.5,0.32,0.55,2020-01-25,0554,N,nominal,1.0NRT,294.7,12.4,D
-13.94086,123.30119,367,0.33,0.55,2020-01-25,0554,N,high,1.0NRT,294.1,8.4,D
-13.94143,123.29814,347.3,0.33,0.55,2020-01-25,0554,N,nominal,1.0NRT,293.7,8.4,D
-13.93579,123.30019,347.6,0.33,0.55,2020-01-25,0554,N,nominal,1.0NRT,293.1,8.4,D
-13.78684,123.31969,338.6,0.33,0.55,2020-01-25,0554,N,nominal,1.0NRT,294.7,2,D
-33.1722,115.73698,351,0.46,0.39,2020-01-25,0548,N,nominal,1.0NRT,317.5,13.1,D
-33.16915,115.7313,347.1,0.46,0.39,2020-01-25,0548,N,low,1.0NRT,321.2,8.4,D
-33.16549,115.73067,346.4,0.46,0.39,2020-01-25,0548,N,low,1.0NRT,317.9,8.4,D
-27.77405,123.5041,350.4,0.57,0.43,2020-01-25,0548,N,low,1.0NRT,321.1,68.2,D
-27.7701,123.50313,367,0.57,0.43,2020-01-25,0548,N,low,1.0NRT,334.9,68.2,D
-27.76615,123.50216,367,0.57,0.43,2020-01-25,0548,N,high,1.0NRT,336.4,107.4,D
-27.76725,123.49642,345.6,0.56,0.43,2020-01-25,0548,N,nominal,1.0NRT,320.5,107.4,D
-21.71493,118.16962,351.7,0.4,0.37,2020-01-25,0548,N,low,1.0NRT,323.2,20.1,D
-20.94307,117.82233,350.8,0.4,0.37,2020-01-25,0548,N,nominal,1.0NRT,315.1,42.1,D
-20.59386,116.77912,338.1,0.39,0.36,2020-01-25,0548,N,low,1.0NRT,311.3,5.6,D
-20.59444,116.77541,336.8,0.39,0.36,2020-01-25,0548,N,low,1.0NRT,310.8,5.6,D
-18.46804,127.17088,367,0.47,0.64,2020-01-25,0548,N,high,1.0NRT,307,25.8,D
-18.46904,127.16636,351.9,0.47,0.64,2020-01-25,0548,N,nominal,1.0NRT,304.8,25.8,D
-18.46316,127.16489,342.1,0.47,0.64,2020-01-25,0548,N,nominal,1.0NRT,303.1,6.5,D
-18.46545,127.17083,367,0.47,0.64,2020-01-25,0548,N,high,1.0NRT,305.6,31.4,D
-18.46643,127.16628,346.2,0.47,0.64,2020-01-25,0548,N,nominal,1.0NRT,306.5,31.4,D
-18.4674,127.16176,336,0.47,0.64,2020-01-25,0548,N,nominal,1.0NRT,303.8,9.7,D
-17.75729,124.53297,348.8,0.33,0.55,2020-01-25,0548,N,nominal,1.0NRT,298.6,2.9,D
-39.96801,173.29527,299.2,0.76,0.77,2020-01-25,1206,N,nominal,1.0NRT,285.4,1.2,N
-37.52202,177.18016,297.3,0.59,0.7,2020-01-25,1200,N,nominal,1.0NRT,286.1,0.7,N
-37.20856,174.72414,301.9,0.41,0.45,2020-01-25,1342,N,nominal,1.0NRT,280.6,1.2,N
-37.69545,148.9368,295.3,0.8,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.2,2.4,N
-37.67832,148.93816,296.4,0.8,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.5,2.9,N
-37.68509,148.93402,300.4,0.8,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.5,1.7,N
-37.69169,148.92941,302.1,0.8,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.5,1.7,N
-37.69473,148.93835,297.1,0.79,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.2,1.7,N
-37.72887,148.91862,298.3,0.79,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.8,1.2,N
-37.72931,148.92128,297.4,0.79,0.78,2020-01-25,1342,N,nominal,1.0NRT,285.3,1.2,N
-17.7479,177.1665,325.3,0.5,0.41,2020-01-25,1336,N,nominal,1.0NRT,292.6,2.1,N
-17.75166,177.16599,312,0.5,0.41,2020-01-25,1336,N,nominal,1.0NRT,292.1,0.4,N
-17.75231,177.1707,306.6,0.5,0.41,2020-01-25,1336,N,nominal,1.0NRT,292.1,0.4,N
-21.01138,164.68481,310.9,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,280.2,10.9,N
-21.01602,164.68362,344.1,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,289.5,10.9,N
-21.01706,164.6888,311,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,288.5,10.9,N
-21.01351,164.68796,338.3,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,288.7,11.2,N
-21.01246,164.68289,316.9,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,283.5,9.6,N
-21.0171,164.68172,320.2,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,289,9.6,N
-21.01815,164.6868,338.8,0.54,0.51,2020-01-25,1336,N,nominal,1.0NRT,290.1,11.2,N
-25.62729,152.55852,304.5,0.45,0.47,2020-01-25,1524,N,nominal,1.0NRT,290.8,1,N
-25.91702,152.64456,306.1,0.46,0.47,2020-01-25,1524,N,nominal,1.0NRT,290.3,0.7,N
-25.95739,152.7683,317.2,0.47,0.48,2020-01-25,1524,N,nominal,1.0NRT,288.6,2,N
-25.96182,152.76768,306.7,0.47,0.48,2020-01-25,1524,N,nominal,1.0NRT,287.5,1,N
-25.95784,151.02698,304.7,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.1,1.4,N
-25.95842,150.99821,302.3,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.3,2.2,N
-25.96181,151.02632,306.3,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.3,1.4,N
-25.96773,151.00824,303.6,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.7,1.6,N
-26.10846,151.02054,308.7,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.2,2.3,N
-26.10594,151.01994,303.1,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.1,1.5,N
-26.10994,151.01942,300.5,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,283.1,1.5,N
-26.50726,152.80661,309,0.48,0.48,2020-01-25,1524,N,nominal,1.0NRT,289.3,2,N
-26.53841,152.7762,302.6,0.48,0.48,2020-01-25,1524,N,nominal,1.0NRT,289.1,1,N
-28.22425,151.42273,321,0.42,0.45,2020-01-25,1524,N,nominal,1.0NRT,289.1,1.4,N
-28.22846,151.4222,302.3,0.42,0.45,2020-01-25,1524,N,nominal,1.0NRT,288.7,0.5,N
-29.95988,146.21523,331.2,0.4,0.37,2020-01-25,1524,N,nominal,1.0NRT,297.6,2.3,N
-29.96048,146.21935,314.8,0.4,0.37,2020-01-25,1524,N,nominal,1.0NRT,296.3,1.3,N
-29.96326,146.21457,319.5,0.4,0.37,2020-01-25,1524,N,nominal,1.0NRT,296.6,2.3,N
-29.96386,146.2187,312.1,0.4,0.37,2020-01-25,1524,N,nominal,1.0NRT,296.2,1.3,N
-31.35899,151.5472,301.4,0.46,0.47,2020-01-25,1524,N,nominal,1.0NRT,285.7,0.5,N
-31.32395,146.31534,304.8,0.41,0.37,2020-01-25,1524,N,nominal,1.0NRT,294.1,0.8,N
-31.32456,146.31964,306,0.41,0.37,2020-01-25,1524,N,nominal,1.0NRT,294.4,0.8,N
-31.32516,146.32393,311.7,0.41,0.37,2020-01-25,1524,N,nominal,1.0NRT,294.6,1.4,N
-31.32738,146.31467,308.8,0.41,0.37,2020-01-25,1524,N,nominal,1.0NRT,294.8,1,N
-32.03975,149.07504,306.9,0.52,0.42,2020-01-25,1524,N,nominal,1.0NRT,291.6,1.5,N
-32.24479,150.93352,310.6,0.43,0.46,2020-01-25,1524,N,nominal,1.0NRT,291.3,1.2,N
-30.44342,136.85681,306.1,0.49,0.49,2020-01-25,1524,N,nominal,1.0NRT,294.2,2.3,N
-32.71212,151.08961,305.7,0.45,0.47,2020-01-25,1524,N,nominal,1.0NRT,290.2,0.6,N
-32.14186,146.29138,303.5,0.41,0.37,2020-01-25,1524,N,nominal,1.0NRT,291.6,0.6,N
-34.6736,150.23813,298.9,0.43,0.46,2020-01-25,1524,N,nominal,1.0NRT,286.2,0.9,N
-34.67788,150.23775,297.2,0.43,0.46,2020-01-25,1524,N,nominal,1.0NRT,286.7,1.4,N
-32.99573,137.58603,338.9,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,292.8,4.2,N
-33.00383,137.5836,303.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,292,1.5,N
-33.00788,137.5824,321.6,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,291.8,1.8,N
-33.00699,137.57814,307,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,291.2,1.8,N
-33.01053,137.59518,303.3,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,292.1,0.7,N
-33.01546,137.59824,301.5,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,291,0.7,N
-35.85852,148.85066,318.9,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.9,3.4,N
-35.86258,148.85057,326.4,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.2,3.8,N
-35.86661,148.85027,327.7,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.9,3.8,N
-35.86723,148.85597,313.4,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.3,3.8,N
-35.87126,148.85562,320.7,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287,3.1,N
-35.87185,148.86107,311.2,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.3,1.7,N
-35.87246,148.86668,309.5,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,286.9,1.7,N
-35.87462,148.84909,324.7,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,289,3.1,N
-35.87524,148.85484,309.8,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.8,3.1,N
-35.8786,148.8483,322.9,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,288.3,2.2,N
-35.88197,148.84195,317.8,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287,4.2,N
-35.88261,148.84779,299.2,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,286.9,2.2,N
-35.88664,148.8474,313.6,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.9,2.1,N
-35.89066,148.84697,304.5,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,285.8,2.1,N
-35.90477,148.86417,302.1,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,286.8,0.9,N
-35.90224,148.86911,300.2,0.56,0.43,2020-01-25,1524,N,nominal,1.0NRT,287.2,1.2,N
-35.98561,149.35846,298.4,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.8,0.5,N
-35.98603,149.36258,300.1,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.5,0.5,N
-35.99617,149.3391,332.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,289.7,3.3,N
-35.99664,149.34363,325.5,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,290,3.3,N
-35.99571,149.33467,311.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.3,2.5,N
-35.99709,149.34811,307.2,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.2,0.9,N
-35.99755,149.35255,299.5,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.2,0.9,N
-35.99981,149.33391,331.5,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,290.8,2.5,N
-36.00027,149.33833,338.7,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,289.6,3.3,N
-36.00072,149.34279,321.1,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.1,3.3,N
-35.99936,149.32953,299.4,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287,2.5,N
-36.00118,149.34724,310.3,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.6,0.9,N
-36.00165,149.35178,302.4,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.7,0.9,N
-36.0021,149.3562,301.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.3,1.8,N
-36.00482,149.34201,339.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,291.1,3.6,N
-36.00391,149.33318,304.2,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.1,1.6,N
-36.00437,149.33759,309.2,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.7,3.6,N
-36.00528,149.34647,313.9,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,288.2,0.9,N
-36.00574,149.35097,301.2,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.5,0.9,N
-36.00621,149.35545,298.8,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.4,0.6,N
-36.00666,149.35985,298.1,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.5,0.6,N
-36.0094,149.34587,299.9,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.1,0.9,N
-36.00985,149.35025,298.7,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.7,0.9,N
-36.0103,149.35463,300.6,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.7,0.6,N
-36.01075,149.35899,297.1,0.4,0.44,2020-01-25,1524,N,nominal,1.0NRT,287.1,0.6,N
-36.48676,149.48663,301.5,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,287.9,0.8,N
-36.4955,149.48929,297.2,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,287.2,1.4,N
-36.49915,149.48366,323.5,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,289.2,1.4,N
-36.49962,149.4882,311.9,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,287.9,1.4,N
-36.50326,149.48244,309.2,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,288.4,0.9,N
-36.49955,149.48558,320.1,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,289,1.8,N
-36.49908,149.48082,311.8,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,288,1.4,N
-36.49998,149.49001,298,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,287.4,1.8,N
-36.50321,149.47972,308.3,0.41,0.45,2020-01-25,1524,N,nominal,1.0NRT,287.8,1.4,N
-36.94416,148.15375,300.2,0.53,0.42,2020-01-25,1524,N,nominal,1.0NRT,285.7,1.5,N
-36.94812,148.15353,311.6,0.53,0.42,2020-01-25,1524,N,nominal,1.0NRT,286,1.5,N
-36.95207,148.15329,295.2,0.53,0.42,2020-01-25,1524,N,nominal,1.0NRT,285,0.7,N
-36.97768,148.20457,302,0.54,0.42,2020-01-25,1524,N,nominal,1.0NRT,285.8,1.5,N
